Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3883988,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
1,2,3883988,3891526,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
1,3,3891526,3883129,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
1,4,3883129,0,Return to Base,11.199994418630611,,,
2,1,0,3884173,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
2,2,3884173,3889417,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
2,3,3889417,3883998,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
2,4,3883998,0,Return to Base,11.199994418630611,,,
3,1,0,3886769,Service,11.199994418630611,-1.7763568394002505e-15,11.223333333333331,11.223333333333333
3,2,3886769,3891085,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
3,3,3891085,3889638,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
3,4,3889638,0,Return to Base,11.199994418630611,,,
