Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3881962,Service,11.199994418630611,0.0,10.153333333333332,10.153333333333332
1,2,3881962,3883478,Service,10.050232324500817,20.218061729945447,30.27806172994545,10.060000000000002
1,3,3883478,0,Return to Base,11.199994418630611,,,
2,1,0,3881215,Service,11.199994418630611,20.124728396612117,30.27806172994545,10.153333333333332
2,2,3881215,0,Return to Base,11.199994418630611,,,
3,1,0,3881746,Service,11.199994418630611,0.0,10.153333333333332,10.153333333333332
3,2,3881746,3883554,Service,10.050232324500817,20.20356565783416,30.26356565783416,10.059999999999999
3,3,3883554,0,Return to Base,11.199994418630611,,,
4,1,0,3882911,Service,11.199994418630611,0.0,10.073333333333334,10.073333333333334
4,2,3882911,3880684,Service,10.061395063278775,20.13472839661211,30.278061729945446,10.143333333333334
4,3,3880684,0,Return to Base,11.199994418630611,,,
