Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3874838,Service,11.174878256380202,11.174878256380197,21.29821158971353,10.123333333333335
1,2,3874838,3890739,Service,10.106046018390613,31.404257608104132,41.5309242747708,10.126666666666665
1,3,3890739,0,Return to Base,11.174878256380202,,,
2,1,0,3888149,Service,11.174878256380202,11.174878256380197,21.301544923046862,10.126666666666665
2,2,3888149,3878437,Service,10.106046018390613,31.407590941437462,41.55759094143746,10.149999999999999
2,3,3878437,0,Return to Base,11.174878256380202,,,
3,1,0,3874880,Service,11.174878256380202,11.174878256380197,21.29821158971353,10.123333333333335
3,2,3874880,3890339,Service,10.106046018390613,31.404257608104132,41.5309242747708,10.126666666666665
3,3,3890339,0,Return to Base,11.174878256380202,,,
4,1,0,3878973,Service,11.174878256380202,11.174878256380197,21.324878256380195,10.149999999999999
4,2,3878973,0,Return to Base,11.174878256380202,,,
