Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3890020,Service,11.199994418630611,11.199994418630567,22.4233277519639,11.223333333333333
1,2,3890020,3886975,Service,10.775810345068162,33.199138097032076,44.422471430365405,11.22333333333333
1,3,3886975,3885011,Service,10.775810345068162,55.19828177543356,66.42161510876689,11.22333333333333
1,4,3885011,3883279,Service,10.775810345068162,77.19742545383504,88.42075878716837,11.22333333333333
1,5,3883279,0,Return to Base,11.199994418630611,,,
2,1,0,3894136,Service,11.199994418630611,11.199994418630595,22.423327751963928,11.223333333333333
2,2,3894136,3889811,Service,10.775810345068162,33.199138097032076,44.422471430365405,11.22333333333333
2,3,3889811,3886631,Service,10.775810345068162,55.19828177543356,66.42161510876689,11.22333333333333
2,4,3886631,3884488,Service,10.775810345068162,77.19742545383504,88.42075878716837,11.22333333333333
2,5,3884488,0,Return to Base,11.199994418630611,,,
