CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
3913507,3913512,1,230,190,286,1,193
3913512,3913507,402,424,246,426,1,193
3913507,3913522,1,230,173,251,1,209
3913522,3913507,348,438,246,426,1,209
3913507,3913152,1,230,252,462,1,305
3913152,3913507,210,371,246,426,1,305
3913507,3913517,1,230,134,482,1,0
3913517,3913507,402,434,246,426,1,0
3913507,3913530,1,230,173,251,1,209
3913530,3913507,348,438,246,426,1,209
3913507,3913513,1,230,246,426,1,278
3913513,3913507,1,230,246,426,1,278
3913507,3913149,1,230,156,251,1,191
3913149,3913507,210,371,246,426,1,191
3913507,3913531,1,230,190,286,1,193
3913531,3913507,402,424,246,426,1,193
3913507,0,1,230,0,0,1,229
0,3913507,0,0,246,426,1,229
3913530,3913504,348,438,246,426,1,109
3913504,3913530,1,230,173,251,1,109
3913530,3913512,348,438,190,286,1,259
3913512,3913530,402,424,173,251,1,259
3913530,3913522,348,438,173,251,1,304
3913522,3913530,348,438,173,251,1,304
3913530,3913152,348,438,252,462,1,160
3913152,3913530,210,371,173,251,1,160
3913530,3913517,348,438,134,482,1,260
3913517,3913530,402,434,173,251,1,260
3913530,3913507,348,438,246,426,1,109
3913507,3913530,1,230,173,251,1,109
3913530,3913513,348,438,246,426,1,109
3913513,3913530,1,230,173,251,1,109
3913530,3913149,348,438,156,251,1,363
3913149,3913530,210,371,173,251,1,363
3913530,3913531,348,438,190,286,1,259
3913531,3913530,402,424,173,251,1,259
3913530,0,348,438,0,0,1,557
0,3913530,0,0,173,251,1,557
3913513,3913504,1,230,246,426,1,278
3913504,3913513,1,230,246,426,1,278
3913513,3913512,1,230,190,286,1,193
3913512,3913513,402,424,246,426,1,193
3913513,3913522,1,230,173,251,1,209
3913522,3913513,348,438,246,426,1,209
3913513,3913152,1,230,252,462,1,305
3913152,3913513,210,371,246,426,1,305
3913513,3913517,1,230,134,482,1,0
3913517,3913513,402,434,246,426,1,0
3913513,3913507,1,230,246,426,1,278
3913507,3913513,1,230,246,426,1,278
3913513,3913530,1,230,173,251,1,209
3913530,3913513,348,438,246,426,1,209
3913513,3913149,1,230,156,251,1,191
3913149,3913513,210,371,246,426,1,191
3913513,3913531,1,230,190,286,1,193
3913531,3913513,402,424,246,426,1,193
3913513,0,1,230,0,0,1,229
0,3913513,0,0,246,426,1,229
3913149,3913504,210,371,246,426,1,57
3913504,3913149,1,230,156,251,1,57
3913149,3913512,210,371,190,286,1,87
3913512,3913149,402,424,156,251,1,87
3913149,3913522,210,371,173,251,1,132
3913522,3913149,348,438,156,251,1,132
3913149,3913152,210,371,252,462,1,92
3913152,3913149,210,371,156,251,1,92
3913149,3913517,210,371,134,482,1,148
3913517,3913149,402,434,156,251,1,148
3913149,3913507,210,371,246,426,1,57
3913507,3913149,1,230,156,251,1,57
3913149,3913530,210,371,173,251,1,132
3913530,3913149,348,438,156,251,1,132
3913149,3913513,210,371,246,426,1,57
3913513,3913149,1,230,156,251,1,57
3913149,3913531,210,371,190,286,1,87
3913531,3913149,402,424,156,251,1,87
3913149,0,210,371,0,0,1,385
0,3913149,0,0,156,251,1,385
3913531,3913504,402,424,246,426,1,276
3913504,3913531,1,230,190,286,1,276
3913531,3913512,402,424,190,286,1,312
3913512,3913531,402,424,190,286,1,312
3913531,3913522,402,424,173,251,1,356
3913522,3913531,348,438,190,286,1,356
3913531,3913152,402,424,252,462,1,249
3913152,3913531,210,371,190,286,1,249
3913531,3913517,402,424,134,482,1,317
3913517,3913531,402,434,190,286,1,317
3913531,3913507,402,424,246,426,1,276
3913507,3913531,1,230,190,286,1,276
3913531,3913530,402,424,173,251,1,356
3913530,3913531,348,438,190,286,1,356
3913531,3913513,402,424,246,426,1,276
3913513,3913531,1,230,190,286,1,276
3913531,3913149,402,424,156,251,1,416
3913149,3913531,210,371,190,286,1,416
3913531,0,402,424,0,0,1,603
0,3913531,0,0,190,286,1,603
0,3913504,0,0,246,426,1,430
3913504,0,1,230,0,0,1,430
0,3913512,0,0,190,286,1,289
3913512,0,402,424,0,0,1,289
0,3913522,0,0,173,251,1,254
3913522,0,348,438,0,0,1,254
0,3913152,0,0,252,462,1,476
3913152,0,210,371,0,0,1,476
0,3913517,0,0,134,482,1,0
3913517,0,402,434,0,0,1,0
0,3913507,0,0,246,426,1,430
3913507,0,1,230,0,0,1,430
0,3913530,0,0,173,251,1,254
3913530,0,348,438,0,0,1,254
0,3913513,0,0,246,426,1,430
3913513,0,1,230,0,0,1,430
0,3913149,0,0,156,251,1,254
3913149,0,210,371,0,0,1,254
0,3913531,0,0,190,286,1,289
3913531,0,402,424,0,0,1,289
