CD_MISSION_1,CD_MISSION_2,FROM_X,FROM_Y,TO_X,TO_Y,NM_PRIORITY,DISTANCE
0,3912847,0,0,146,225,1,562
3914867,3914850,1,230,246,426,1,278
3914850,3914867,1,230,246,426,1,278
3914867,3914842,1,230,233,746,1,621
3914842,3914867,163,390,246,426,1,621
3914867,3912838,1,230,126,199,1,123
3912838,3914867,353,412,246,426,1,123
3914867,3914863,1,230,246,426,1,278
3914863,3914867,1,230,246,426,1,278
3914867,3914866,1,230,246,426,1,278
3914866,3914867,1,230,246,426,1,278
3914867,3912847,1,230,146,225,1,144
3912847,3914867,370,411,246,426,1,144
3914867,3914026,1,230,131,194,1,139
3914026,3914867,353,412,246,426,1,139
3914867,3914869,1,230,246,426,1,278
3914869,3914867,1,230,246,426,1,278
3914867,3914873,1,230,246,426,1,278
3914873,3914867,1,230,246,426,1,278
3914867,0,1,230,0,0,1,229
0,3914867,0,0,246,426,1,229
3914026,3914850,353,412,246,426,1,117
3914850,3914026,1,230,131,194,1,117
3914026,3914842,353,412,233,746,1,342
3914842,3914026,163,390,131,194,1,342
3914026,3912838,353,412,126,199,1,360
3912838,3914026,353,412,131,194,1,360
3914026,3914863,353,412,246,426,1,117
3914863,3914026,1,230,131,194,1,117
3914026,3914866,353,412,246,426,1,117
3914866,3914026,1,230,131,194,1,117
3914026,3912847,353,412,146,225,1,340
3912847,3914026,370,411,131,194,1,340
3914026,3914867,353,412,246,426,1,117
3914867,3914026,1,230,131,194,1,117
3914026,3914869,353,412,246,426,1,117
3914869,3914026,1,230,131,194,1,117
3914026,3914873,353,412,246,426,1,117
3914873,3914026,1,230,131,194,1,117
3914026,0,353,412,0,0,1,544
0,3914026,0,0,131,194,1,544
3914869,3914850,1,230,246,426,1,278
3914850,3914869,1,230,246,426,1,278
3914869,3914842,1,230,233,746,1,621
3914842,3914869,163,390,246,426,1,621
3914869,3912838,1,230,126,199,1,123
3912838,3914869,353,412,246,426,1,123
3914869,3914863,1,230,246,426,1,278
3914863,3914869,1,230,246,426,1,278
3914869,3914866,1,230,246,426,1,278
3914866,3914869,1,230,246,426,1,278
3914869,3912847,1,230,146,225,1,144
3912847,3914869,370,411,246,426,1,144
3914869,3914867,1,230,246,426,1,278
3914867,3914869,1,230,246,426,1,278
3914869,3914026,1,230,131,194,1,139
3914026,3914869,353,412,246,426,1,139
3914869,3914873,1,230,246,426,1,278
3914873,3914869,1,230,246,426,1,278
3914869,0,1,230,0,0,1,229
0,3914869,0,0,246,426,1,229
3914873,3914850,1,230,246,426,1,278
3914850,3914873,1,230,246,426,1,278
3914873,3914842,1,230,233,746,1,621
3914842,3914873,163,390,246,426,1,621
3914873,3912838,1,230,126,199,1,123
3912838,3914873,353,412,246,426,1,123
3914873,3914863,1,230,246,426,1,278
3914863,3914873,1,230,246,426,1,278
3914873,3914866,1,230,246,426,1,278
3914866,3914873,1,230,246,426,1,278
3914873,3912847,1,230,146,225,1,144
3912847,3914873,370,411,246,426,1,144
3914873,3914867,1,230,246,426,1,278
3914867,3914873,1,230,246,426,1,278
3914873,3914026,1,230,131,194,1,139
3914026,3914873,353,412,246,426,1,139
3914873,3914869,1,230,246,426,1,278
3914869,3914873,1,230,246,426,1,278
3914873,0,1,230,0,0,1,229
0,3914873,0,0,246,426,1,229
0,3914850,0,0,246,426,1,430
3914850,0,1,230,0,0,1,430
0,3914842,0,0,233,746,1,800
3914842,0,163,390,0,0,1,800
0,3912838,0,0,126,199,1,203
3912838,0,353,412,0,0,1,203
0,3914863,0,0,246,426,1,430
3914863,0,1,230,0,0,1,430
0,3914866,0,0,246,426,1,430
3914866,0,1,230,0,0,1,430
0,3912847,0,0,146,225,1,228
3912847,0,370,411,0,0,1,228
0,3914867,0,0,246,426,1,430
3914867,0,1,230,0,0,1,430
0,3914026,0,0,131,194,1,197
3914026,0,353,412,0,0,1,197
0,3914869,0,0,246,426,1,430
3914869,0,1,230,0,0,1,430
0,3914873,0,0,246,426,1,430
3914873,0,1,230,0,0,1,430
