Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3915306,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
1,2,3915306,3913116,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
1,3,3913116,3914890,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
1,4,3914890,3915082,Service,10.775810345068162,65.99743103520444,77.22076436853777,11.22333333333333
1,5,3915082,0,Return to Base,11.199994418630611,,,
2,1,0,3915311,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
2,2,3915311,3914845,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
2,3,3914845,3913397,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
2,4,3913397,3913860,Service,10.775810345068162,65.99743103520444,77.22076436853777,11.22333333333333
2,5,3913860,0,Return to Base,11.199994418630611,,,
