Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3912277,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
1,2,3912277,3913274,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
1,3,3913274,3913685,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
1,4,3913685,3913630,Service,10.775810345068162,65.99743103520444,77.22076436853777,11.22333333333333
1,5,3913630,0,Return to Base,11.199994418630611,,,
2,1,0,3913213,Service,11.199994418630611,0.0,11.223333333333333,11.223333333333333
2,2,3913213,3915176,Service,10.775810345068162,21.999143678401477,33.22247701173481,11.223333333333333
2,3,3915176,3913997,Service,10.775810345068162,43.99828735680296,55.22162069013629,11.22333333333333
2,4,3913997,3913552,Service,10.775810345068162,65.99743103520444,77.22076436853777,11.22333333333333
2,5,3913552,0,Return to Base,11.199994418630611,,,
