CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,DISTANCE
2562118355,"3,880,203",6,60,POSIZIONAMENTO INTERI,1,"3,773,382",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-160,S_CA,BOX PRONTI CAMION,9,276,416,0,10/25/2022 07:32:16,10/25/2022 07:33:17,10/25/2022 07:35:20,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:34:24,1,66
2562118355,"3,880,212",6,60,POSIZIONAMENTO INTERI,1,"3,773,390",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-160,S_CA,BOX PRONTI CAMION,9,276,416,0,10/25/2022 07:34:32,10/25/2022 07:35:21,10/25/2022 07:37:18,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:35:33,0,66
2562118355,"3,880,218",6,60,POSIZIONAMENTO INTERI,1,"3,773,401",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:35:47,10/25/2022 07:37:20,10/25/2022 07:38:21,1,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:38:03,1,84
2562118355,"3,880,229",6,60,POSIZIONAMENTO INTERI,1,"3,773,406",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:38:12,10/25/2022 07:38:22,10/25/2022 07:40:06,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:38:36,0,84
2562118355,"3,880,233",6,60,POSIZIONAMENTO INTERI,1,"3,773,414",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:38:50,10/25/2022 07:40:07,10/25/2022 07:41:24,1,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:41:12,1,84
2562118355,"3,880,239",6,60,POSIZIONAMENTO INTERI,1,"3,773,418",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:41:17,10/25/2022 07:41:26,10/25/2022 07:43:43,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:41:44,0,84
2562118355,"3,880,242",6,60,POSIZIONAMENTO INTERI,1,"3,773,432",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:41:48,10/25/2022 07:43:45,10/25/2022 07:45:30,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:45:16,2,84
2562118355,"3,880,247",6,60,POSIZIONAMENTO INTERI,1,"3,773,435",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:45:28,10/25/2022 07:45:33,10/25/2022 07:47:29,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:45:43,0,84
2562118355,"3,880,248",6,60,POSIZIONAMENTO INTERI,1,"3,773,449",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:46:00,10/25/2022 07:47:33,10/25/2022 07:48:36,1,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:48:22,1,84
2562118355,"3,880,259",6,60,POSIZIONAMENTO INTERI,1,"3,773,452",64,314,453,0,M3-46A-03,STOCK,PIAZZALE LATO NORD,9,M3-BO-140,S_CA,BOX PRONTI CAMION,28,272,413,0,10/25/2022 07:48:34,10/25/2022 07:48:39,10/25/2022 07:50:37,2,"1,377,689","1,303,545","40,278,959","183,849","453,761",0,15,15,728760,WALKS 1.0 GRAY SOFT 30X60 RETT,"5,573",,1,10/25/2022 07:48:51,0,84
